IfStochastic,0,
DomainSizeX,30,
DomainDimensionRatio,1,1,1,,,,,
Percolation_direction,2,,,,,,,
NumFractures,392,
Fracture_152, 0.0000000,-0.9466904,0.3221449,0.0000000, -1.4794007,0.0000000,70,0.18936481399947757698,0.00000130494950571287,
Fracture_153,-0.0000000, 0.8256711,0.5641518,0.0000000, -1.4419476,0.0000000,70,0.19535367125418312551,0.00000155862831239145,
Fracture_154,-0.0000000, 0.7570005,0.6534143,0.0000000, -1.4044944,0.0000000,70,0.22784592252215657426,0.00000460869414050992,
Fracture_155, 0.0000000, 0.9896468,0.1435242,0.0000000, -1.3295880,0.0000000,70,0.34172653894964466481,0.00000137735081101250,
Fracture_156,-0.0000000,-0.7747434,0.6322758,0.0000000, -1.2921348,0.0000000,70,0.33482559861309946214,0.00000375916254244995,
Fracture_157, 0.0000000, 0.9705736,0.2408046,0.0000000, -1.2546816,0.0000000,70,0.28246791904838897125,0.00000331654106156264,
Fracture_158,-0.0000000,-0.9931915,0.1164928,0.0000000, -1.2172285,0.0000000,70,0.20665679897885633198,0.00000238701171929959,
Fracture_159,-0.0000000, 0.7835840,0.6212859,0.0000000, -1.1797753,0.0000000,70,0.20796080269657446493,0.00000169204388968948,
Fracture_160, 0.0000000, 0.9014227,0.4329402,0.0000000, -1.1423221,0.0000000,70,0.49718006447955009897,0.00000016372092656441,
Fracture_161, 0.0000000, 0.9129242,0.4081291,0.0000000, -1.0674157,0.0000000,70,0.35834935677300117085,0.00000293687675069484,
Fracture_162, 0.0000000, 0.8318258,0.5550367,0.0000000, -1.0299625,0.0000000,70,0.29207255860007375059,0.00000027419527428982,
Fracture_163, 0.0000000,-0.8382070,0.5453522,0.0000000, -0.9925094,0.0000000,70,0.35144305825777988339,0.00000116034448147361,
Fracture_164, 0.0000000, 0.9363817,0.3509834,0.0000000, -0.9550562,0.0000000,70,0.43956435805667881667,0.00000244757295998759,
Fracture_165,-0.0000000,-0.8943900,0.4472880,0.0000000, -0.9176030,0.0000000,70,0.19730217350765319462,0.00000401826251069460,
Fracture_166, 0.0000000, 0.7368946,0.6760077,0.0000000, -0.8801498,0.0000000,70,0.15552591298809095854,0.00000060557434194040,
Fracture_167, 0.0000000,-0.9696744,0.2444005,0.0000000, -0.8426966,0.0000000,70,0.21460548376791135916,0.00000314816646045517,
Fracture_168,-0.0000000, 0.9999289,0.0119216,0.0000000, -0.8052434,0.0000000,70,0.35111028822696266349,0.00000276624568957946,
Fracture_169, 0.0000000, 0.9632175,0.2687231,0.0000000, -0.7677903,0.0000000,70,0.18125586279090613595,0.00000441321701760056,
Fracture_170, 0.0000000,-0.8877094,0.4604041,0.0000000, -0.7303371,0.0000000,70,0.36299346688584932519,0.00000495156572499736,
Fracture_171, 0.0000000,-0.8536527,0.5208427,0.0000000, -0.6928839,0.0000000,70,0.26284075423158387297,0.00000017314931811539,
Fracture_172,-0.0000000,-0.7478628,0.6638533,0.0000000, -0.6554307,0.0000000,70,0.43869740810539759046,0.00000210065695503350,
Fracture_173,-0.0000000,-0.9979987,0.0632346,0.0000000, -0.6179775,0.0000000,70,0.40599217004611998227,0.00000188893602578463,
Fracture_174, 0.0000000,-0.8509898,0.5251823,0.0000000, -0.5805243,0.0000000,70,0.49528051610752643619,0.00000189962157250167,
Fracture_175, 0.0000000,-0.7376669,0.6751648,0.0000000, -0.5430712,0.0000000,70,0.43805699425447908180,0.00000290091993026631,
Fracture_176,-0.0000000,-0.9145674,0.4044336,0.0000000, -0.5056180,0.0000000,70,0.46413479363253518084,0.00000290051386867929,
Fracture_177, 0.0000000, 0.9058369,0.4236267,0.0000000, -0.4681648,0.0000000,70,0.29309226716189940021,0.00000493447567858102,
Fracture_178,-0.0000000, 0.8780590,0.4785524,0.0000000, -0.4307116,0.0000000,70,0.29051922122461615317,0.00000380655407953222,
Fracture_179, 0.0000000, 0.8963720,0.4433027,0.0000000, -0.3932584,0.0000000,70,0.24500761636339457583,0.00000142976383073751,
Fracture_180, 0.0000000, 0.7660181,0.6428190,0.0000000, -0.3558052,0.0000000,70,0.46575021519159998107,0.00000123767351821566,
Fracture_181, 0.0000000,-0.9503308,0.3112417,0.0000000, -0.3183521,0.0000000,70,0.12400263973521084837,0.00000486759921881232,
Fracture_182, 0.0000000,-0.7944339,0.6073507,0.0000000, -0.2808989,0.0000000,70,0.49712629014358034052,0.00000013690981532260,
Fracture_183,-0.0000000,-0.8176818,0.5756704,0.0000000, -0.2434457,0.0000000,70,0.25292009402463322409,0.00000223690917583914,
Fracture_184, 0.0000000, 0.9635300,0.2676004,0.0000000, -0.2059925,0.0000000,70,0.25274852826925087168,0.00000343286193740208,
Fracture_185, 0.0000000, 0.7162328,0.6978614,0.0000000, -0.1685393,0.0000000,70,0.34620720423111317476,0.00000222595258347642,
Fracture_186, 0.0000000, 0.8879300,0.4599786,0.0000000, -0.1310861,0.0000000,70,0.21986632891407784096,0.00000345723354707293,
Fracture_187,-0.0000000,-0.9392635,0.3431968,0.0000000, -0.0936330,0.0000000,70,0.35486031129270956264,0.00000074288744315803,
Fracture_188,-0.0000000, 0.7206651,0.6932833,0.0000000, -0.0561798,0.0000000,70,0.43705638644859157171,0.00000156090482371785,
Fracture_189, 0.0000000,-0.7408908,0.6716255,0.0000000, -0.0187266,0.0000000,70,0.46737071086288939359,0.00000062937387335553,
Fracture_190, 0.0000000, 0.9999530,0.0096987,0.0000000,  0.0187266,0.0000000,70,0.25963952858471950336,0.00000329244148759281,
Fracture_191,-0.0000000,-0.9956293,0.0933929,0.0000000,  0.0561798,0.0000000,70,0.25636471066803939722,0.00000427726949440661,
Fracture_192, 0.0000000, 0.7213354,0.6925859,0.0000000,  0.0936330,0.0000000,70,0.14303265717662494438,0.00000283967585824039,
Fracture_193,-0.0000000,-0.9952141,0.0977190,0.0000000,  0.1310861,0.0000000,70,0.28627561758546604676,0.00000407673616921217,
Fracture_194,-0.0000000,-0.9933586,0.1150598,0.0000000,  0.1685393,0.0000000,70,0.34248340499175961016,0.00000160634142264782,
Fracture_195,-0.0000000, 0.7735305,0.6337590,0.0000000,  0.2059925,0.0000000,70,0.29077420539098497443,0.00000272209671569308,
Fracture_196,-0.0000000, 0.9995002,0.0316123,0.0000000,  0.2434457,0.0000000,70,0.45671738474580947376,0.00000476170711273778,
Fracture_197, 0.0000000,-0.9821683,0.1880036,0.0000000,  0.2808989,0.0000000,70,0.26098804650287144025,0.00000475407393391253,
Fracture_198, 0.0000000, 0.8956729,0.4447135,0.0000000,  0.3183521,0.0000000,70,0.15239527649945380783,0.00000023172362480889,
